,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,qed
3k5v,2.328881590330188,1526.3269415850802,30.59097545816254,25.73924438195524,12.73924438195524,18.31103194490069,13.086207515959364,6.744566729459489,4.513310111360138,4.513310111360138,2.647939221881888,2.647939221881888,1.6475957463892206,1.6475957463892206,112.749987511089,17.96578232709628,0.0,5.309813353288376,0.0,0.0,0.0,0.0,0.0,14.704819995694464,17.9431117966868,374.09906031600036,1.0,1.7777777777777777,2.4814814814814814,0.05555555555555555,-3.6199999999999997,27.0,361.2180000000002,185973335.78479353,7.949773046529301,7.321446443493441,4.939572295906035,169.81498454015784,12.71118465150937,0.5725963173373435,12.71118465150937,0.5725963173373435,0.02899266187956684,0.40579734745430823,-5.381844521666483,-0.40579734745430823,3.8847000000000023,92.39360000000002,374.32199999999995,3.0,6.0,0.0,0.0,0.0,2.0,1.0,3.0,5.0,2.0,9.0,0.0,5.0,0.0,0.0,0.0,138.0,15.766393282814699,19.241504881255377,4.235526234984602,5.907179729351506,0.0,6.362358859030383,4.794537184071822,9.967957041894417,0.0,13.171245143024459,12.08483741532659,36.25451224597977,22.856707965740846,18.030755000380438,3.0,40.645757077583134,17.412428781870094,0.0,9.967957041894417,5.719716975726273,6.362358859030383,5.309813353288376,66.24859157463288,0.0,17.00689131982936,15.766393282814699,24.67649419554305,5.749511833283905,0.0,22.237495630276303,0.0,0.0,24.065574237471015,60.68514008293588,4.235526234984602,11.257379486545457,0.0,90.13,0.0,0.0,0.0,0.0,0.0,102.77277243348271,0.0,0.0,38.13355395452811,-1.822993054677498,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.707254892091889
3kgp,3.8191599726457666,551.2858838225451,16.04145188432738,14.263710176427685,5.263710176427685,8.836110083065902,6.973495874713716,2.6318550882138423,1.6492608774402544,1.6492608774402544,0.940927544106921,0.940927544106921,0.47046377205346057,0.47046377205346057,53.47548451132328,9.901064578912528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.460077572005922,151.063328528,1.6363636363636365,2.272727272727273,2.727272727272727,0.125,-1.3499999999999999,11.0,142.093,10180.08466827158,2.0758781418683387,3.1634277992157354,1.782313713613438,77.27583829576798,10.778377031368102,0.5448151158059471,10.778377031368102,0.3442952054708722,1.030092592592592,0.3442952054708722,-3.2180272108843546,-0.5448151158059471,-1.2079999999999997,37.36460000000002,151.16500000000008,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,58.0,15.613806303920846,0.0,0.0,0.0,0.0,4.235526234984602,0.0,0.0,0.0,0.0,24.16967483065318,5.563451491696996,5.563451491696996,20.69071630928911,1.0,28.07388387592676,5.969305287951849,0.0,0.0,0.0,6.496859684315945,0.0,35.29657781404717,0.0,0.0,10.819269119849023,0.0,0.0,0.0,5.969305287951849,6.496859684315945,0.0,24.14599150448713,24.16967483065318,4.235526234984602,0.0,0.0,67.77000000000001,0.0,0.0,0.0,0.0,0.0,65.90476568405138,0.0,0.0,0.0,7.511900982615267,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5760316246282519
3kr8,2.4922669496435925,1183.1189284605318,24.76506652345898,20.844817190955325,10.66131377188305,14.270397047703135,10.770959931709509,6.140242917137277,3.7549182445489526,4.367290680244746,2.3814579474964908,2.8917683105763206,1.4508643636785423,1.9356478875693974,81.89676588271772,17.96578232709628,0.0,16.738888219620367,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,15.1194276400304,312.0544186320003,1.3333333333333333,2.0476190476190474,2.7142857142857144,0.2857142857142857,-1.7599999999999998,21.0,301.228,3220579.2346260315,6.158354278395903,5.2156602158747365,2.8285220624275027,137.67570105978314,13.194819733704112,0.41591024997514114,13.194819733704112,0.41591024997514114,0.16818973985370111,0.30624952435844266,-5.260887890860612,-0.30624952435844266,3.2450000000000028,75.16170000000002,312.3159999999998,1.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,110.0,4.977003270229252,5.824404497999927,1.4118420783282006,0.0,5.559266895052008,6.176298517443475,4.794537184071822,4.9839785209472085,24.933130092415574,0.0,12.08483741532659,24.16271920180613,25.056411205565468,16.740413711226335,3.0,28.290672783054855,11.761884949391115,0.0,9.960981791176462,0.0,18.25418030392301,5.704956885150159,51.34430988801946,0.0,11.387855989696924,5.559266895052008,13.171245143024459,0.0,11.761884949391115,15.66593867632662,18.25418030392301,0.0,30.528416539944647,28.964212014725,1.4118420783282006,11.387855989696924,0.0,45.75,0.0,-0.16818973985370111,0.0,0.0,0.0,86.48476772845527,0.0,0.0,39.58445920111234,-11.401037189713916,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8790423088749373
3kwa,7.515772328190157,974.6787694210896,37.0,36.78885438199983,6.788854381999832,18.25,17.56377674149945,3.091640786499874,1.394427190999916,1.394427190999916,0.6215169943749476,0.6215169943749476,0.273606797749979,0.273606797749979,86.50401736637066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.533591906686404,206.24485264036,0.6428571428571429,1.0714285714285714,1.5,1.0,-0.16,14.0,176.13799999999998,78668519.46516882,1.2432750355043976,12.84,11.839999999999998,130.53291714605828,8.031844017699672,0.3573715295271966,8.031844017699672,0.34581015391799363,3.32341409012441,0.34581015391799363,-5.036224489795923,-0.3573715295271966,-3.8425999999999956,57.297000000000025,206.37800000000027,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,13.0,0.0,0.0,0.0,86.0,22.031159655157474,0.0,0.0,0.0,0.0,14.118420783282007,0.0,0.0,0.0,0.0,0.0,0.0,36.457768054679285,55.430260779938344,0.0,63.56475156184391,0.0,0.0,0.0,0.0,25.491699605317518,38.981158105895666,0.0,0.0,0.0,22.031159655157474,0.0,0.0,0.0,38.981158105895666,0.0,0.0,52.90687072872196,0.0,14.118420783282007,0.0,0.0,88.5,0.0,0.0,0.0,0.0,0.0,231.11043054537296,0.0,0.0,0.0,-62.61043054537302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24955496255503118
3l7b,3.169682058650632,1084.9218702364572,25.999635521070495,22.760846711828417,8.760846711828417,14.852518579529741,11.124539956787583,4.505367894396077,3.100829359800805,3.100829359800805,1.9660422401539992,1.9660422401539992,1.1603268924333354,1.1603268924333354,70.08758635457468,4.794537184071822,4.39041504767482,0.0,0.0,0.0,0.0,0.0,0.0,25.465595882195252,19.45411013388628,275.0917487680004,1.736842105263158,2.5789473684210527,3.263157894736842,0.6,-1.55,19.0,261.12399999999997,5215732.531034193,4.484332776987706,5.211205171847472,2.449051695095017,125.81885813037321,15.794596403376165,0.3935667042343496,15.794596403376165,0.32873019838838835,0.4106722411186703,0.32873019838838835,-4.892334301776268,-0.3935667042343496,-2.3945300000000005,58.812800000000024,275.2359999999997,5.0,8.0,0.0,1.0,1.0,0.0,1.0,1.0,7.0,5.0,9.0,0.0,5.0,0.0,1.0,1.0,106.0,20.063287527121688,23.727761032307736,15.175364001304935,4.293598971697903,0.0,5.689743398203474,14.94641127309417,9.184952231746642,0.0,0.0,0.0,6.042418707663295,6.172895210814761,18.895812248448266,2.0,39.6142137369849,0.0,9.695907326771469,9.544102918020606,0.0,30.591733925498495,6.558985242916289,28.187301452211123,0.0,0.0,11.177450349661243,4.39041504767482,0.0,0.0,60.11089282151837,4.736862953800049,5.402308355073566,18.540779815468532,17.009851102549877,2.8236841566564013,0.0,0.0,131.56000000000003,0.0,0.0,0.0,0.0,0.0,106.56899871331935,0.0,0.0,15.219462238599142,-1.621794285251866,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4105619073059707
3lka,3.7048229822314545,639.8944569667924,16.74855866551393,14.58020675735541,6.396703338283136,9.30325356538452,7.022707145864099,4.068343283664824,1.7353767029079863,3.0937576730281644,0.9391399774320917,1.6591716418324118,0.46956998871604577,0.8295858209162059,57.000936987917065,8.417796984328938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,12.41899404984794,187.030314148,1.5,2.1666666666666665,2.6666666666666665,0.14285714285714285,-1.07,12.0,178.14799999999997,16191.726447015888,2.7133390272879305,3.1204743327386884,1.9592232112422892,83.77140481881521,11.66692046957672,0.49676711722738287,11.66692046957672,0.23754972864238547,0.7623194208238862,0.23754972864238547,-4.888208971088432,-0.49676711722738287,0.3426000000000003,44.36720000000002,187.22000000000006,2.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,5.0,0.0,4.0,0.0,0.0,0.0,66.0,4.736862953800049,8.573195989940306,0.0,10.023291153407584,0.0,0.0,0.0,13.542820220500968,0.0,0.0,0.0,24.16967483065318,0.0,21.5287458275919,1.0,25.573653987976925,10.023291153407584,0.0,0.0,5.12502323617203,4.895483475517775,7.037952458882589,24.16967483065318,0.0,5.749511833283905,9.861886189972079,0.0,5.749511833283905,0.0,15.455749443211527,10.023291153407584,0.0,9.59530989319154,29.065158306170954,2.8236841566564013,0.0,0.0,69.39,0.0,-4.888208971088432,0.0,0.0,0.0,64.16846360071807,0.0,0.0,23.33384093915344,-5.947428902116401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7255281756519204
3mss,2.8706377473818474,1375.8147539120293,33.29001054984131,31.210923771927643,10.210923771927643,18.60068851385561,15.572047210945565,5.283192828945732,3.2988110514973146,3.2988110514973146,1.904740481693875,1.904740481693875,1.0424740985688954,1.0424740985688954,114.11354750617333,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.68712672200659,285.1597543320906,1.1428571428571428,1.8095238095238095,2.4761904761904763,0.23529411764705882,-2.3299999999999996,21.0,264.19899999999996,184404721.20577627,3.5242691815217806,7.451711146342305,4.612612700658024,154.21463514019283,12.830272351844947,0.48891706730371653,12.830272351844947,0.3446782729805657,0.8831440718770402,0.3446782729805657,-4.293742643167528,-0.48891706730371653,1.1645999999999994,81.66280000000003,285.36699999999956,4.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,4.0,0.0,8.0,0.0,0.0,0.0,110.0,15.759418032096743,13.679255632370413,7.429734546677846,0.0,5.907179729351506,4.235526234984602,4.794537184071822,0.0,0.0,0.0,42.29693095364306,23.21174039872058,20.202544582462725,15.078344117872419,2.0,44.194405631086745,5.907179729351506,0.0,5.309813353288376,0.0,18.949802612595313,6.975826900282246,65.50867135236365,0.0,5.749511833283905,15.759418032096743,0.0,5.749511833283905,0.0,18.900899097983398,17.72644732831749,0.0,34.42979843828773,54.38176836896965,5.6473683133128025,0.0,0.0,65.97,0.0,0.0,0.0,0.0,0.0,164.80195503018058,0.0,0.0,0.0,-19.13528836351397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.836316378716647
3myg,2.159834429774871,2181.736929049136,44.40289472496367,41.39420534492739,15.210701925855117,25.3621153156744,20.894813519512343,8.41832110468258,5.3702839913592095,6.122130694096306,3.417740396472726,4.057887591769101,2.156988326311115,2.6908235040159907,127.2374898157021,1.4118420783282006,0.0,21.934006522438132,4.400694606261793,0.0,0.0,0.0,0.0,24.548987022719114,35.7823306058041,427.20230490409074,1.3,2.2666666666666666,3.033333333333333,0.4,-2.82,30.0,400.34200000000027,233862425222.51886,5.697711231665839,8.131836547372068,3.9332302763959657,216.7199212799527,9.188949447705554,0.38989483109802336,9.188949447705554,0.3484681379822038,0.0009098639455791258,0.3484681379822038,-5.031404176417117,-0.38989483109802336,1.8036199999999993,117.07490000000003,427.55799999999977,4.0,9.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,4.0,10.0,0.0,13.0,0.0,0.0,0.0,158.0,15.311556024528109,22.730794908235616,14.288724155259157,1.4311996572326342,0.0,1.4118420783282006,9.492401163844875,9.967957041894417,9.472221789717487,0.0,0.0,38.94005508074939,40.40076329503247,51.86783545643113,4.0,45.76471569813942,27.998608586857298,1.4311996572326342,28.932579995456777,0.0,39.44335340588201,18.36565828052061,42.12185554061926,0.0,11.257379486545457,10.202747833420897,10.818944754522896,0.0,11.532486611566675,54.0673580234122,6.496859684315945,6.851892117295679,63.47097913349909,30.733999550922338,4.235526234984602,16.904556707313183,0.0,108.46,0.0,-0.12751431006797298,0.0,0.0,0.0,222.7778280948497,0.0,0.0,4.12670571483401,-36.943686166282454,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3415197912602914
3n76,2.9820334605281253,1237.0444765095997,30.679280085832076,27.44948974278318,10.449489742783179,17.62198542667211,13.65361388801511,5.428869016623521,3.660140277340888,3.660140277340888,2.180027617235709,2.180027617235709,1.238424732721145,1.238424732721145,96.35322743685754,9.901064578912528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.326424573321638,28.221081711881027,305.1030618439105,1.3181818181818181,2.090909090909091,2.727272727272727,0.3125,-2.1499999999999995,22.0,288.17,77559169.96488103,4.923245045362614,6.740608823009521,3.7321839979822125,151.2922986611345,11.964089829312886,0.5466426104872584,11.964089829312886,0.21188682903090725,0.8851951417461599,0.21188682903090725,-4.127971786213633,-0.5466426104872584,-0.845499999999999,75.74740000000004,305.3059999999997,3.0,6.0,1.0,0.0,1.0,1.0,0.0,1.0,6.0,3.0,6.0,0.0,8.0,0.0,0.0,0.0,118.0,29.964352106034212,23.98956591413387,0.0,4.293598971697903,0.0,0.0,0.0,0.0,0.0,0.0,24.17932786902545,29.76208543746699,9.11444201366982,28.498425988944472,2.0,49.15497189241733,5.969305287951849,4.293598971697903,0.0,0.0,24.134011766213046,6.558985242916289,53.94141330649244,0.0,5.749511833283905,9.843390348640755,0.0,5.749511833283905,0.0,49.909400940771334,4.794537184071822,0.0,25.563544687712454,53.94141330649244,0.0,0.0,0.0,110.05000000000001,0.0,0.0,0.0,0.0,0.0,133.1539879420531,0.0,0.0,0.0,4.429345391280215,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6537757868475199
3n7a,3.9453392720792726,496.8781983766154,16.85337115112852,14.541241452319316,5.541241452319316,9.44074032921574,6.995365597551247,2.770620726159658,2.001891986877025,2.001891986877025,1.135310363079829,1.135310363079829,0.5515040330272392,0.5515040330272392,42.20746054623602,9.901064578912528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.326424573321638,12.518150308719223,173.04554696791,1.5833333333333333,2.4166666666666665,2.9166666666666665,0.5714285714285714,-0.9100000000000001,12.0,164.07199999999997,20631.91264226673,2.797396358001735,2.8545312856830303,1.4740121147221774,81.47667191321554,11.19938066893424,0.546643004251711,11.19938066893424,0.2118863444292674,1.494143518518518,0.2118863444292674,-3.7571759259259263,-0.546643004251711,-2.8508999999999998,35.7274,173.14400000000006,3.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,5.0,0.0,4.0,0.0,0.0,0.0,68.0,25.227489152234163,5.601050810983688,0.0,4.293598971697903,0.0,0.0,0.0,0.0,0.0,0.0,6.052071746035566,6.052071746035566,9.11444201366982,23.612375566532705,1.0,33.45204048925549,5.969305287951849,4.293598971697903,0.0,0.0,24.134011766213042,0.0,12.104143492071133,0.0,0.0,5.106527394840706,0.0,0.0,0.0,43.35041569785505,4.794537184071822,0.0,14.597476238350698,12.104143492071133,0.0,0.0,0.0,100.82,0.0,0.0,0.0,0.0,0.0,65.77265306122449,0.0,0.0,0.0,13.727346938775508,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3703892465019724
3n86,3.009416603040176,1293.2792255052102,32.47217330464553,28.89670333828314,10.896703338283137,18.39885888020979,14.343916933783095,5.671958466891548,3.892454747910477,3.892454747910477,2.3059261787795275,2.3059261787795275,1.3290664498519478,1.3290664498519478,101.59081602856841,14.69560176298435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.326424573321638,24.89606083640918,320.1139608759105,1.3043478260869565,2.0434782608695654,2.652173913043478,0.375,-2.2199999999999998,23.0,302.177,162946623.93125412,5.1376978560564766,6.907321607289892,4.15790144534661,158.0427678798698,13.164062696837991,0.5466428191768448,13.164062696837991,0.22419321284923382,0.6672657234189971,0.22419321284923382,-4.4333724253590345,-0.5466428191768448,-1.0617999999999994,78.97610000000005,320.3209999999997,4.0,7.0,1.0,0.0,1.0,1.0,0.0,1.0,6.0,4.0,7.0,0.0,8.0,0.0,0.0,0.0,124.0,30.53730250552254,11.681068837933676,1.4118420783282006,10.200778701049408,0.0,0.0,4.794537184071822,0.0,0.0,0.0,18.127256122989884,30.082938592760804,26.65778741436364,23.015391764263594,2.0,50.6244882010173,17.563871291986917,4.293598971697903,0.0,0.0,36.879861568871796,5.309813353288376,41.837269814421305,0.0,0.0,10.41634074812908,5.687386274683562,0.0,0.0,49.257595427206546,9.589074368143644,0.0,38.309394490371226,41.837269814421305,1.4118420783282006,0.0,0.0,129.92,0.0,0.0,0.0,0.0,0.0,142.0175510378161,0.0,0.0,0.0,5.64911562885057,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.511623969650182
